tweet_text
é muito bom ser inseguro :)
"Obrigado Deus, por tudo. :)"
"Mandar snaps a dizer “boa noite” e ainda estar no Twitter 2 horas depois, quem nunca :)"
@biggjunk e fomos assistir naruto! pelo menos a gente riu mt/muito durante o nosso choro :)
"@JiminCachaceiro vai no site do cvv ou liga pro 188 (acho), e pode me chamar se quiser :)"
@imafuckingteen1 É fácil de usar e bem de boas :) https://t.co/NSDhfdKoeE
Overwatch - Não morri :): https://t.co/IC24ZD9yag via @YouTube
@Dotye_ ia duo cmg/comigo né kk :)
@petla Ótimo nome de canal de youtube :)
@blackpoisonw Q/que asco pilar :p
Essa parada de fazer traço no cabelo é da hora :)
que lindo ser de cancer :) https://t.co/dhtihELbh8
Procuro companhia para vir comigo ao VillaMix no Altice Arena :)
"@tinanlin aaaaa tem um mocinho do hotshot no unb também!!!! o hojong :)) o unb foi fruto do the unit né que é uma Second Chance pra aqueles que debutaram mas não deram certo, ou tiveram algum problema no caminho, ou queria mais visibilidade pro grupo etc"
"Há pessoas tão boas neste mundo a serio, surpreendem me de uma maneira tão boa :))"
@Karlaprz1998 Correo postal. :)
"Vou dar uma camiseta do Grêmio de aniver/aniversário pro kauan, certo que ele não vai recusar de usar o presente da namorada dele :)"
@Felipe_Suriba Fiz live hoje! :D Devo fazer novamente ao longo da semana
"@Mariana9137 não não sabes, ninguém sabe :)"
Façam lá :)) https://t.co/jQXeJDEvyW
"@whopabelmok amigo, feliz aniversário atrasado! Aconteceu tanta turbulência que acabei deixando passar, mas fica aqui os ensejos. Muitas felicidades! :D"
"Gurizada Antenada Dando o Recado do ""Dançarino de Rua"" :) Se o que Vale é Intenção, Qual Direção Sua Enegia Vibra? Deseja a Destruição ou a Construção de Mundos Melhores? ""CURE O MUNDO"" - Heal The World... https://t.co/0ZGQjc2jvm"
@6RafaLeal9 Deves-me um gelado sabes? :)
"Amanha to/estou de volta a milhão, clan! Porque toda a energia do Shock é focada em criar conteúdo de qualidade pra vocês! BOOOOORA/bora :)"
"@Neofeng1 Na real eu gosto de jogar com quaisquer ferramentas que tiver, mas magia e one hand são meus favoritos :D"
Quero saber quanto tempo demoras a fazer isso :)) https://t.co/8C3HdsurOU
Grêmio inútil :)
"@matilde_sines grande surpresa, mt/muito gira, mas continuas a ser uma puta :)"
USEM SMPR/sempre O CINTO DE SEGURANÇA tá/está PESSOAL :)) https://t.co/3Q7uWAqxmv
"@gabriel_parchao obrigada, mas idk :)"
eu vou bloquear o felipe de novo :)
"@jaehyunman Ah, eu tava ouvindo falarem de um tal Hansol do NCT e eu ficava “QUE?"", obrigada fada :))"
@Satoshi_Art Que bonitoh :D
Amanhã já começam os treinos :)
"@filipafgr Só p/para não dizer os dois ahahah, obrigado cutie :)"
@mahaldaa @Mariana9137 esqueçam :p
@LaPapaEsPop Pq a zoeira não deve ter limites :D
"Hoje estava a conduzir e soltei um grande ""FODA-SE"" por causa de um parvalhão que não fez pisca e fez-me perder tempo e de repente lembrei-me de que os meus pais estavam no carro. :)"
"a fernanda fala uma parada sobre um menino, me deixa curiosa pra caralho e some do wpp/whatsapp :))) ok to/estou surtando muito"
@Jokunle @tecofcof Brasil :)
@gean_dreson brigada!!! :)))
Onde é que a Nicky Minaj é melhor que a Cardi B?! Tratem-se yh :)
"@paduafernandes Sim, senti isso quando ela citou ""Ceará"" :)"
@marcogomes @LeilaGermano É nois :) 👊🏾
partiu editar o vídeo de amanhã :D https://t.co/OW46j0wcga
"@Neofeng1 Eu nunca joguei como uma jogadora nata de RPG, então não faço ideia do que tô/estou fazendo e muito menos o que é build e essas coisas aí da categoria. Minha primeira raça foi Argonian, nunca desgostei nem gostei. Depois passei pra Khajiit e hoje jogo com uma maga Breton :)"
@luananiobio hahaha não imaginava que seria essa :-)
@apinheirinhooo @maryjonee é igual a mim :)
@capiela Rage Against the Pirraça :P
@cmarques100 Eu já sabia mas é sempre bom saber :)
As casas de Escarpas pra quem não sabe a maioria tem Heliporto :) sim os cara chega de Helicóptero lá
eu sou do porto mas tou feliz porque futebol feminino está nas trends :)))
Só sei q/que ontem adormci no sofa e hje/hoje acordei na cama com a roupa de ontem vestida e com os calçoes do pijama no pescoço a tentar vestir tipo camisola :)))))
Acabei de dar um penta solo de Camille :D
"Vem pra https://t.co/9YPUs3pcIG ,e vem curtir com agente varios raros varias promoções ,Moderadores ativos :D https://t.co/AmPoKhFFxc"
@jaureguiloba Me chama :)
Eu odeio minha vida :)
@twinkgugi ent/então tudo bem :))
é isto. :) apesar dela não ter ficado com a izzy. https://t.co/gG5II0OhTd
alguém troca uma conta no instagram por essa aqui não precisa ter a mesma quantidade de seguidores :) https://t.co/N85DrDWjLn
Mandem dm :)))
"Mesmo perdendo pro Inter, segue sendo o melhor do sul e da América :)"
@Jiankook Odio todo bai :)
"Viagem de 4hrs de busao, poderia ta/está mt/muito bem vendo friends ou atypical aq/aqui, mas eu sou leproso e esqueci meu fone :D"
NÉ... :-) (y) !?!? Rssss/rs https://t.co/FEEM9brqpP
Boa noite Nação Santista :) Daqui a pouco tem Paraná e Santos na Vila Capanema
"Chego ao metro e a primeira coisa que ouço é um swagger a dizer para o outro ""o waze é muito mais conhecido que o dillaz"" :)"
@BTS_BR ja chegou em 10k no ig/instagram :)
"@acrcsgo Hahahahaha não tem argumento e só sabe falar que mulher fica de mimimi né? Pode ir querido, passar bem :)"
@JooSant13795860 Pois é :-)
@PedroHKSetti aaaa brigada :)
@paulolei_1 Prefiro sempre perguntar :)
Mandem me mensagem a desejar boa sorte para amanhã :)
fiz c/com a galeria de memes e ó :p https://t.co/VtPDLzts2E
@BlocoInacio O Cintra que faça lá o que lhe aprouver com a cobra zarolha dele e com o covil há muito cartografado da Laranjo. :)
Pessoas radicais sendo ridículas :) https://t.co/R1Htn0UqmB
Vou procurar aus changlix para salvar :p
#GazetaEstadaoJP passando só para aumentar os índices de @cirogomes 12 :)
"de todas q/que tu ja pego, se fosse pra casar, qual escolheria? — nenhuma,se não deu certo nem ficando imagina casando :) https://t.co/jt3JWdlKJv"
@putqtp Não estou preparada para aturar o bom humor da Stora de matemática :))
@VitoriaAdja @nigolzz @sccp Dorme com Deus :)
@bruhbitchh :)) o suposto “casal” que vem connosco/conosco a gaja é muito envergonhada 😂 CATARINA PRECISA DE TT
Já tentou estudar com vontade de voltar atrás e refazer tudo? É legal :D
Tou a procura de um gajo de rasta que dançou cmg/comigo na festa da aldeia moita dos ferreiros :)
• A maior Chan utted e ninguém está acima de você • Em tão pouco tempo já é tão importante pra mim • Obrigada por tudo você me mostrou que posso me apoiar e confiar em você :) só tenho a agradecer 💕💕💕 te amo
"@OLeonardoBueno @SaadAnchieta @PALMEIRAS_VQTTV @mauro_beting @PdePalmeiras @SEPalestrina @Rafaela_1914 @Sao_Marcos_12 @anaadinelli @ClaudioRicciwrv @rafaelamargotti @Brunoc_Martins @vaiquetotevendo Verdade.. Arrasou, mana :)"
criei agr/agora a pouco sou legal (e paranoica) prazer :)
me senti um ninja renomado escondendo as provas de que eu esqueci a água do café no fogão e queimei a leiteira onde tava a água.... refiz o café e ninguém percebeu :)
"@KamalaMaximoff simm/sim, te ajudo a criar nenis se quiser :)"
"E com tanta conversa, estou bem à nora pa/para quando começa realmente a escolinha na tx :)"
Acho que o que me vai tornar mais cabra na semana de praxe vão ser mesmo aqueles sapatos :)
"Vou começar a chamar a todos de xuxu, para depois não dizerem que sou agressiva :))"
alguem conversa comigo eu faço perguntas no cc :)
@joaor_v @cynaramenezes @edupassos3 @OdeioTds isso é papo de quem já ia votar e tinha vergonha do voto :)
Como a luz apagada eu fico mesmo bem :) https://t.co/LQj7zXRufT
Vim dormir com a minha avó para ela não ficar sozinha :))
Que tal diversificar suas encadernações utilizando produtos de excelente qualidade e muito resistente. A Encadernadora para Espiral Marpax faz encadernações até o tamanho Ofício; Total de furos: 54 Fura 15 folhas por vez Espirais em diversos tamanhos e cores.:) #cpmoffice https://t.co/scMKZZVETt
façam 1 ou 2 haha :) https://t.co/pNwMkE7z1T
@SsjBranco Olha que eu não :)
@pattivanee queres que eu fale da tua tigela de coxinhas ? :)
@FilhosDaGravida Deus me livre quem me dera :)
@IzordDraenei e @avaleela essa descrição não lembra um amigo em comum? :P #Warcraft! https://t.co/Xlkv9LgxVo
Quando vai fazer meus docinho?? :p — Anem roberta larga de ser gorda kkkkkkk https://t.co/P0FkaUldCh
@theyneverbl00m Nao sabes ate experimentares :D boa sorte e mais 1 vez bem vinda
Uma linda merda :)) https://t.co/MLHeCHy0jI
meu irmao quebrou meus fone e meus pais compraram um da jbl pra ele :)) yeah thats i call fairness
@AlmeidaWally Tô/estou indo pro Rio amanhã :)
Só quero q/que esta semana passe bue rápido :)
"@JosLusCarvalho1 Dos carros mais lindos... Nem essa nova versão lhe chega aos pés. E eram carros baratos p/para o povo. São pérolas na estrada, de certeza embelezam SP. :)"
"Hello #gamexp , vlw @xboxbr :-) https://t.co/ZDJUpd32cy https://t.co/ceIe76nOpA"
Meu Ypê floresceu pela primeira vez hj :)))))))))))
@_Ynacio @DaNiArtz_ Chama na dm! :D
Conheci muita gente interessante tocando em eventos com o Mr. Catra. Boas lembranças :)
"POR ISSO VEIO O ""VERDADEIRO TRIPLEX"": LULA/ HADDAD/ MANUELA ;) PARA MUDAR O CENÁRIO POLÍTICO BRASILEIRO :) A retomada não veio, a pauta de Temer foi rejeitada. O... https://t.co/8VlN1oU7kR"
@Foda_seZE De amigas nao ... :)
@Marta_Andrade22 Obrigada Marta Sei sim :)
"@Teresa0741 Uhum, mas o projeto de lei era o Edu. Mas podemos pensar de uma outra forma: a Lei dos Genericos é minha e sua, é do brasileiro. Melhor assim :)"
"pensem assim gente, vocês são fortes, suicídio não é a solução, não sabemos o que passamos dps/depois de tirar a própria vida, então pelo menos vamos continuar sendo fortes, que um dia nosso dia chega e vms/vamos perceber que por a gente ter continuado a lutar valeu super a pena :)"
ser leve é bem melhooor/melhor :) https://t.co/9cHwbcMR9O
Não Mãe Não conheço mas pareces um gajo fixe :)) https://t.co/RTQIgxEHbS
@cagool_ @heey_bruuhh Perdeu :)
@JPCarvalho00 Obrigado mêpêtê :)
"@kaitapora apois não fique com vergonha não :) eu fico sempre felizinha quando vejo pessoas comentando sobre algo que eu escrevi, principalmente quando se trata de sinestésico, é muito bom ter esse tipo de retorno ❤ espero que você curta do começo ao fimmm/fim https://t.co/zyljtzr31m"
1. Allan Silva Carvalho :)
"@FernanLike iremos banir, obrigado pela as provas :D"
@Diianasdsc Obrigado :)
"Eu pago um quarto, mas tenho um t3 80% do tempo. Estou sempre sozinha em casa :))) sad"
Estou msm/mesmo feliz :)))
@protectjjp Eu n/não sou seguida igual Sarah :) eu possa falar
@CahCamilaAO Eu sou Ciro :). Mas estamos do mesmo lado.
Mandem um número e falo de vocês ! :)
"@Jubsreis3 Aaaah, que raiva. Na próxima vez que for lá me chame :P"
acabou de sair vídeo novo! Postei 2 hoje :D assiste lá https://t.co/d2m0TbPeND
@bia_cmartinss Depois dessa vou com a melhor que arranjar no armário :)
"@raven70 Eita! 😅 Não se preocupe, os episódios estarão esperando você quando voltar de viagem. Quer uma dica? Através do App/aplicativo do NOW, você consegue assistir a série em qualquer lugar do Brasil. Não é um máximo? Haha! :D #TheHandmaidsTale #MULTITELEI"
@nakamotoflavors okaaaay/okay eu vou aguardar ansiosa :)))
Meu aniversário ta/está chegando :) putz é setembro :(
Nunca fiquei tão ansiosa com a espera de um livro. Não vejo a hora dele chegar! :D
@Protect_NamJin mas oq/o que está acontecendo!?? QUERO MT/muito VER ELES JOGANDO JUNTOS KKKKKKKKK pode falar mais jimin :)😹 https://t.co/Fbk4H0nYY3
@SsjBranco Vai que assim eu brilho mais :)
@inees2333 minha querida :)
tinhas boa media no secundário? :) — Eu considerava sim https://t.co/cnJPzj3nq4
adoro a consideração que as pessoas têm por mim :)
Escola de vilela é tão competente que vão lançar os horários na última semana de férias e so no final da semana :))))
"Tenho uns piques de energia do crl/caralho, começo a rir me de td/tudo e flr/falar sozinha sobre cenas bué estupidas Don’t do drugs :)"
Eu não escuto as músicas até o final :) https://t.co/zYAIVrkCHR
Finalmente mandei o email que ando para mandar ao PC desde 22 de Agosto :)))
"ah, qro/quero q/que tu se foda tbm/também :)"
@julianolaham Er... Seu talento é atuação mesmo :)
podem me perguntar :) https://t.co/AOMp8oq1Ix
@InesAreal Cá para mim só no sábado :))))
Agradecimento aos parceiros: @brunorplisboa e @melipnos :D Até o próximo! ;) @DeIntrigas
Comprem na minha lojinha p/para eu poder pagar minhas contas :) https://t.co/Rzwy0f1sdy
@deiacassali chique demaissss/demais eu tava vendo os seus histories :D
@SamCriscolo Facada do Bozonaro conta não migo.. Foi pouco pra ele :)
"@nbtsbabec sim, não tinha achado nada de errado até postar, mas apaguei pq/porque foi vacilo :) erros, né"
As pessoas adoram falar do que não sabem :))
"@zonalast_ Amiga mas não tem pq/porque vc achar legal, afinal vc/você tem nenhuma ligação com o time que, inclusive, se assemelha (infelizmente) ao rival. :) Tô/estou felizaça!!! Ganhar o derby mandando no jogo é sempre uma delícia. 💚"
@beacorreia06 Obrigado o mesmo :)
Holli rendeu :)) Né @tasaolharpt ???
"Ja que setembro ta/está levando geral, poderia me incluir no pacote :)"
to/estou metendo o pé e linda demais :)
quando vc/você começa a limpar a casa: :(( quando vc/você termina de limpar a casa: :))))
"eu tô/estou torcendo pra Liquid pq/porque gosto DEMAIS da bot lane deles, mas que o melhor vença :)"
"@fesartin @LusHenriqueRib3 @desimpedidos Ué, meu querido. Não sabe o que falar e vai ficar repetindo as frases? Tem argumento não? Tipico de quem não sabe o que falar, ou fica repetindo alguma coisa igual papagaio ou parte pra agressão verbal. Normal :)"
Isso é mais quando aparece “digitando 💬” e depois de um tempo envia e é só um ok ou uma carinha :) https://t.co/q3lPAWlCiN
"Pessoal, acabei de postar meu primeiro romance no wattpad, o link é esse: https://t.co/rTasx9dxlJ leiam, me deem opiniões e deêm um rt pra me ajudad também :)"
"Que joguinho bonito esse Planet Alpha heim!! Estilo plataforma, e um dos mais legais no estilo! :) https://t.co/sUuullxgwi"
Pq/porque estou onde sempre quis tar :)) https://t.co/MOjoN1XATs
"Tipo, estar a andar na tl/timeline, toda só com texto, sem emojis, ou com aqueles tipo &lt;33 :)) :((, que são os que eu uso, btw, aparecer me um tweet com emojis é muito estranho"
